관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
3770000-101-2018-00015,옹심이 메밀칼국수,20180117,"경기도 수원시 팔달구 월드컵로369번길 23-3, 보은맨션 1층 1호 (우만동)",경기도 수원시 팔달구 우만동 479-1 보은맨션1층 1호,16232.0,37.2894815437,127.0295240386,영업/정상,영업,031-256-1776,57.00,202578.718732555,420861.832173762,,상수도전용,N,57.0,분식
3750000-101-2005-00292,와플대학 성균관대역캠퍼스,20051228,"경기도 수원시 장안구 서부로 2131, 1층 1호 (율전동, 제일빌딩)",경기도 수원시 장안구 율전동 285-6 제일빌딩 1층 1호,16360.0,37.298981054,126.9715820882,영업/정상,영업,031-296-1456,57.90,197408.803348594,421892.546928623,,상수도전용,N,57.9,분식
3750000-101-1994-00161,왕김밥천국,19940421,경기도 수원시 장안구 창룡대로 197-1 (연무동),경기도 수원시 장안구 연무동 245-30,16219.0,37.2926625039,127.0315576027,영업/정상,영업,031-254-5237,27.55,202726.695184946,421188.589635584,기타,상수도전용,N,27.55,분식
3750000-101-2013-00032,왕서방치킨샌드위치,20130321,"경기도 수원시 장안구 창훈로66번길 41, 1층 (연무동)",경기도 수원시 장안구 연무동 9-12,16214.0,37.2993515639,127.0294738505,영업/정상,영업,031-257-1046,60.06,202542.614882161,421930.9927943,,,N,60.06,분식
3760000-101-2017-00153,왕쌀떡볶이,20170803,"경기도 수원시 권선구 호매실로218번길 126, 1층 102호 (호매실동, 현대프라자)",경기도 수원시 권선구 호매실동 1375 현대프라자 102호,16402.0,37.2660862325,126.9608946651,영업/정상,영업,031-293-2922,44.77,196462.589125915,418238.35489919,,상수도전용,N,44.77,분식
5610000-101-2020-00133,용갈이뷔페,20200310,"경기도 수원시 영통구 신원로 304, 영통 이노플렉스-2단지 3동 1층 3-101,102,103호 (원천동)","경기도 수원시 영통구 원천동 554 영통 이노플렉스-2단지 3-101,102,103호 3동",16675.0,37.2622271848,127.0610118775,영업/정상,영업,,289.04,205342.56094135,417806.148788064,,,N,289.04,분식
3760000-101-2001-00534,용우동,20011011,경기도 수원시 권선구 경수대로 270 (권선동),경기도 수원시 권선구 권선동 1189,16585.0,37.2504974396,127.0208246964,영업/정상,영업,031-267-7808,32.68,201782.733115582,416501.699707548,,상수도전용,N,32.68,분식
5610000-101-2012-00086,용인전통순대국,20120620,"경기도 수원시 영통구 인계로 280, 201호 (매탄동)",경기도 수원시 영통구 매탄동 819-1,16544.0,37.2632778491,127.0479798174,영업/정상,영업,031-213-5279,148.48,204186.653810531,417928.293828632,,,N,148.48,분식
3760000-101-2022-00254,우도톳김밥,20221007,"경기도 수원시 권선구 고산로 12, 1층 (고색동)",경기도 수원시 권선구 고색동 290-45,16649.0,37.247541552,126.9824389923,영업/정상,영업,,64.98,198373.669913098,416181.162990038,,,N,64.98,분식
3760000-101-2011-00040,우동일번가,20110317,"경기도 수원시 권선구 금곡로73번길 176 (금곡동,1층)",경기도 수원시 권선구 금곡동 513 1층,16381.0,37.2739373317,126.9338582893,영업/정상,영업,031-296-5335,25.16,194061.034786048,419111.702574793,,상수도전용,N,25.16,분식
3760000-101-2005-00080,우리집 가자,20050421,"경기도 수원시 권선구 세권로 122-1 (세류동, 1층)",경기도 수원시 권선구 세류동 1075-3 1층,16579.0,37.2571278263,127.017647707,영업/정상,영업,031-225-7084,38.76,201493.452665077,417241.244006195,기타,상수도전용,N,38.76,분식
5610000-101-2014-00122,우리할매떡볶이 수원영통점,20140602,"경기도 수원시 영통구 영통로 505, 정원빌딩 1층 103호 (영통동)",경기도 수원시 영통구 영통동 954-6 정원빌딩,16706.0,37.2638378229,127.0775698794,영업/정상,영업,,24.00,206807.677157086,417994.036851497,,,N,24.0,분식
3760000-101-2021-00236,우리할매떡볶이 호매실점,20210723,"경기도 수원시 권선구 매곡로 43, 310동 1층 104호 (금곡동, 호반베르디움 더 센트럴)",경기도 수원시 권선구 금곡동 1147 호반베르디움 더 센트럴 310동 104호,16397.0,37.2711910511,126.9517222592,영업/정상,영업,,41.62,195617.244295294,418734.83856431,,상수도전용,N,41.62,분식
3770000-101-2021-00222,원분식,20210820,"경기도 수원시 팔달구 장다리로314번길 26, 1층 101호 (인계동)",경기도 수원시 팔달구 인계동 323-33,16484.0,37.2755766398,127.0327012303,영업/정상,영업,031-237-6222,47.88,202827.069572381,419289.688361748,,상수도전용,N,47.88,분식
3750000-101-1998-00226,원조기사님 분식,19980304,경기도 수원시 장안구 정조로 957 (영화동),경기도 수원시 장안구 영화동 305-2,16271.0,37.2925438685,127.0111374795,영업/정상,영업,031-255-9574,24.64,200915.760607808,421173.742040804,기타,상수도전용,N,24.64,분식
5610000-101-2005-00037,원할머니보쌈족발 수원영통점,20050323,"경기도 수원시 영통구 매영로345번길 95, 1층 110호 (영통동)",경기도 수원시 영통구 영통동 961-4,16703.0,37.255574924,127.073353411,영업/정상,영업,,52.89,206438.975738155,417076.600854696,,,N,52.89,분식
3750000-101-2014-00157,웰빙엄마손꼬마김밥,20141020,경기도 수원시 장안구 장안로75번길 43 (정자동),경기도 수원시 장안구 정자동 75-1,16317.0,37.2902279156,127.0004910787,영업/정상,영업,,38.70,199974.757220642,420916.228904527,,,N,38.7,분식
3750000-101-2024-00183,유정김밥,20240708,"경기도 수원시 장안구 경수대로 1123, 1층 101호 (파장동)",경기도 수원시 장안구 파장동 555-2 대영빌딩,16347.0,37.3113200472,126.9898451971,영업/정상,영업,031-253-8733,109.71,199028.248849884,423262.550868029,,,N,109.71,분식
3770000-101-1992-60027,육풍수원역점,19920702,경기도 수원시 팔달구 향교로 40 (매산로2가),경기도 수원시 팔달구 매산로2가 40-9,16456.0,37.2687679664,127.0053022511,영업/정상,영업,031-256-5081,109.06,200398.532603931,418537.953991736,유흥업소밀집지역,상수도전용,N,109.06,분식
3770000-101-2022-00251,육회장 수원인계점,20220802,"경기도 수원시 팔달구 인계로 126, 수원미디어시티 1층 105호 (인계동)",경기도 수원시 팔달구 인계동 1036 수원미디어시티,16489.0,37.2671339618,127.0312759294,영업/정상,영업,,50.69,202706.355932742,418367.445293583,,상수도전용,N,50.69,분식
5610000-101-2016-00225,윤호분식,20160825,"경기도 수원시 영통구 매여울로57번길 17, 1층 (매탄동)",경기도 수원시 영통구 매탄동 153-100,16531.0,37.2732023407,127.0433185067,영업/정상,영업,031-221-7737,22.90,203770.356557264,419026.033040516,,상수도전용,N,22.9,분식
5610000-101-2021-00241,은아당,20210708,"경기도 수원시 영통구 봉영로 1763, 한성프라자 102호 (영통동)",경기도 수원시 영통구 영통동 945-6 한성프라자,16712.0,37.2664934378,127.0816603754,영업/정상,영업,,33.53,207169.699002644,418285.124128999,,,N,33.53,분식
3770000-101-1994-00144,은주네,19941012,"경기도 수원시 팔달구 팔달문로 19, A동 50호 (지동)",경기도 수원시 팔달구 지동 402-2 A동50호,16243.0,37.2779218633,127.0195905812,영업/정상,영업,031-245-9771,23.52,201663.984235887,419549.745726055,,,N,23.52,분식
3770000-101-1994-00132,은주네,19941012,"경기도 수원시 팔달구 팔달문로 19, 지동시장 A동 1층 51호 (지동)",경기도 수원시 팔달구 지동 402-2 지동시장 A동 51호,16243.0,37.2779218633,127.0195905812,영업/정상,영업,031-248-5041,28.26,201663.984235887,419549.745726055,,,N,28.26,분식
3760000-101-2026-00010,응급실국물떡볶이 수원수원역점,20260116,"경기도 수원시 권선구 세류로 92, 1층 104호 (세류동)",경기도 수원시 권선구 세류동 1256,16459.0,37.2669297248,127.0097805284,영업/정상,영업,031-222-0911,.00,200796.486218337,418332.140509505,,,N,0.0,분식
3770000-101-2019-00133,응급실국물떡볶이 수원인계점,20190528,"경기도 수원시 팔달구 인계로138번길 8, 수원인계 리슈빌S 108호 (인계동)",경기도 수원시 팔달구 인계동 1036-7 수원인계 리슈빌S,16489.0,37.2666878692,127.0324403684,영업/정상,영업,031-221-4119,53.60,202804.635387426,418306.191742676,,상수도전용,N,53.6,분식
3760000-101-2025-00004,응급실국물떡볶이 수원호매실점,20250108,"경기도 수원시 권선구 금곡로140번길 95-52, 101호 (호매실동)",경기도 수원시 권선구 호매실동 1346-2,16387.0,37.2682304788,126.943138171,영업/정상,영업,,50.40,194886.017306954,418477.504019289,,상수도전용,N,50.4,분식
3750000-101-2022-00040,응급실국물떡볶이 장안구청점,20220317,"경기도 수원시 장안구 송정로59번길 1, 1층 (송죽동)",경기도 수원시 장안구 송죽동 398-4,16306.0,37.2961989387,127.00354308,영업/정상,영업,031-247-0915,26.40,200242.024622234,421581.289794533,,상수도전용,N,26.4,분식
3770000-101-2025-00222,응큼떡볶이 수원역점,20250814,"경기도 수원시 팔달구 매산로 3-1, 1층 1-1호 (매산로1가)",경기도 수원시 팔달구 매산로1가 60-6,16455.0,37.2672033791,127.0019176724,영업/정상,영업,,44.83,200099.392451941,418361.435423338,,,N,44.83,분식
3770000-101-2021-00342,이도경떡볶이,20211230,"경기도 수원시 팔달구 행궁로 65-1, 2층 (팔달로3가)",경기도 수원시 팔달구 팔달로3가 93-1,16261.0,37.2767528084,127.0158418096,영업/정상,영업,,124.41,201335.95345227,419420.46769831,,상수도전용,Y,124.41,분식
3750000-101-1995-00183,이라면,19951019,경기도 수원시 장안구 서부로2106번길 18 (율전동),경기도 수원시 장안구 율전동 433-121,16417.0,37.297006473,126.9714605068,영업/정상,영업,031-291-7611,27.97,197399.496514157,421668.130067332,기타,상수도전용,N,27.97,분식
3770000-101-2001-00566,이레,20010526,"경기도 수원시 팔달구 장다리로 304, A동 (인계동)",경기도 수원시 팔달구 인계동 943 A동,16484.0,37.2751818232,127.0308763667,영업/정상,영업,031-224-8685,28.16,202657.367302264,419233.47061224,,,N,28.16,분식
5610000-101-2025-00382,이모김밥,20251113,"경기도 수원시 영통구 인계로220번길 20, 1층 일부호 (매탄동)",경기도 수원시 영통구 매탄동 923-32 1층 일부호,16543.0,37.264197783,127.0410834476,영업/정상,영업,,29.76,203572.472532807,418027.996984189,,상수도전용,N,29.76,분식
3760000-101-2012-00035,이모김밥,20120316,"경기도 수원시 권선구 곡반정로65번길 25, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 593-6 1층,16672.0,37.2347584019,127.0273953901,영업/정상,영업,,50.32,202358.39671931,414758.819003224,아파트지역,상수도전용,N,50.32,분식
3760000-101-2011-00006,이분식,20110114,"경기도 수원시 권선구 세권로43번길 26-6, 143호 (세류동, 어울림아파트상가)",경기도 수원시 권선구 세류동 1255 어울림아파트상가 143호,16575.0,37.2597285273,127.0100076398,영업/정상,영업,031-221-0598,21.70,200802.325197708,417542.339695722,주택가주변,상수도전용,N,21.7,분식
3750000-101-2004-00140,이삭토스트,20040520,경기도 수원시 장안구 천천로74번길 35 (정자동),경기도 수원시 장안구 정자동 913,16327.0,37.3000289982,126.9864462,영업/정상,영업,031-254-9266,15.00,198669.770630371,422042.509826552,아파트지역,,N,15.0,분식
3770000-101-1984-60025,이삭토스트,19840210,"경기도 수원시 팔달구 향교로1번길 12, 1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 14-11,16455.0,37.2681362416,127.0008287832,영업/정상,영업,031-242-7733,26.40,200002.976383392,418466.163826645,기타,상수도전용,N,26.4,분식
3760000-101-2007-00127,이삭토스트 수원탑동점,20070612,경기도 수원시 권선구 탑동로48번길 5-5 (탑동),경기도 수원시 권선구 탑동 766-5,16604.0,37.2734207415,126.9742986487,영업/정상,영업,031-295-5559,34.00,197647.630070482,419053.488818942,학교정화(절대),상수도전용,N,34.0,분식
5610000-101-2026-00004,이제분식,20260106,"경기도 수원시 영통구 광교중앙로248번길 7-2, 원희캐슬 광교 A-112호 (하동)",경기도 수원시 영통구 하동 989 원희캐슬 광교 A-112호,16512.0,37.291029521,127.0666661168,영업/정상,영업,,50.70,205823.568119412,421057.602005781,,상수도전용,N,50.7,분식
3770000-101-2015-00004,인계수제비,20150107,"경기도 수원시 팔달구 권광로196번길 17-9, 102-1호 (인계동, 인계미루아파트)",경기도 수원시 팔달구 인계동 1114-5 인계미루아파트 102-1호,16488.0,37.2652525641,127.0341973594,영업/정상,영업,,30.74,202962.656285038,418145.906244899,,상수도전용,N,30.74,분식
5610000-101-2022-00116,인더박스,20220411,"경기도 수원시 영통구 법조로149번길 181-3, 1층 (하동)",경기도 수원시 영통구 하동 964-2,16512.0,37.2934149317,127.0707140962,영업/정상,영업,,124.92,206199.740645647,421271.177146691,,,N,124.92,분식
3750000-101-2023-00122,인생김밥,20230802,"경기도 수원시 장안구 금당로14번길 26, 1층 일부호 (조원동)",경기도 수원시 장안구 조원동 726-15,16282.0,37.3034475393,127.0147567314,영업/정상,영업,,30.03,201237.545613573,422385.073009302,,상수도전용,N,30.03,분식
3770000-101-2011-00259,일품왕 만두,20111101,경기도 수원시 팔달구 팔달문로163번길 5 (우만동),경기도 수원시 팔달구 우만동 530-16,16239.0,37.2833684833,127.0336683355,영업/정상,영업,031-254-7799,33.35,202914.590008067,420156.336464639,,,N,33.35,분식
3770000-101-1994-00137,자매집,19941012,"경기도 수원시 팔달구 팔달문로 19, A동 32호 (지동)",경기도 수원시 팔달구 지동 402-2 A동32호,16243.0,37.2779218633,127.0195905812,영업/정상,영업,031-245-2008,7.92,201663.984235887,419549.745726055,,,N,7.92,분식
3750000-101-2016-00006,잔치집,20160114,경기도 수원시 장안구 정조로 1048 (송죽동),경기도 수원시 장안구 송죽동 503-7,16305.0,37.2996520637,127.0058898763,영업/정상,영업,031-254-1103,14.70,200451.862722851,421960.357265943,,,N,14.7,분식
3770000-101-1994-00134,장금이네,19941012,"경기도 수원시 팔달구 팔달문로 19, A동 11호 (지동)",경기도 수원시 팔달구 지동 402-2 A동 11호,16243.0,37.2779218633,127.0195905812,영업/정상,영업,031-242-4458,10.36,201663.984235887,419549.745726055,,,N,10.36,분식
3770000-101-2011-00194,장날만두,20110826,"경기도 수원시 팔달구 팔달문로 20, 1층 (지동)","경기도 수원시 팔달구 지동 402-28 ,1층",16245.0,37.2774802841,127.0196159475,영업/정상,영업,,12.25,201664.673219831,419505.960620316,,,N,12.25,분식
3760000-101-2010-00134,장어왕,20100608,"경기도 수원시 권선구 세권로 185, 161, 185-1,185-2호 (권선동)",경기도 수원시 권선구 권선동 1051,16566.0,37.2560922114,127.0245782675,영업/정상,영업,031-236-0072,50.37,202125.057025461,417124.816466574,,상수도전용,N,50.37,분식
3770000-101-1997-00162,장우동,19971227,경기도 수원시 팔달구 팔달문로4번길 1 (영동),경기도 수원시 팔달구 영동 5-21,16262.0,37.2774727627,127.0177660768,영업/정상,영업,031-215-4436,94.92,201505.849698591,419500.644508021,,,N,94.92,분식
3760000-101-2014-00032,장인국수,20140303,경기도 수원시 권선구 정조로544번길 48 (세류동),경기도 수원시 권선구 세류동 537-14,16588.0,37.2559779151,127.0119940936,영업/정상,영업,031-222-5433,19.80,200993.79367275,417115.440171472,주택가주변,상수도전용,N,19.8,분식
